junction,datetime,transition,transProb
HOR,2010-11-12 01:00:00,qDU,4.90126751132396e-05
HOR,2010-11-12 01:00:00,qTD,4.41757231909916e-06
HOR,2010-11-12 01:00:00,qTU,2.09704352184543e-05
HOR,2010-11-12 01:00:00,qUD,0.0215841229653258
HOR,2010-11-12 01:00:00,qUT,0.0383667358096968
TC,2010-11-12 01:00:00,qDT,-999
TC,2010-11-12 01:00:00,qDU,-999
TC,2010-11-12 01:00:00,qTD,-999
TC,2010-11-12 01:00:00,qTU,-999
TC,2010-11-12 01:00:00,qUD,-999
TC,2010-11-12 01:00:00,qUT,-999
HOR,2010-11-12 01:15:00,qDT,3.82853136716685e-05
HOR,2010-11-12 01:15:00,qDU,4.90127416888598e-05
HOR,2010-11-12 01:15:00,qTD,4.41646563579068e-06
HOR,2010-11-12 01:15:00,qTU,2.09704637030575e-05
HOR,2010-11-12 01:15:00,qUD,0.0214828277614504
HOR,2010-11-12 01:15:00,qUT,0.0384654511579989
TC,2010-11-12 01:15:00,qDT,-999
TC,2010-11-12 01:15:00,qDU,-999
TC,2010-11-12 01:15:00,qTD,-999
TC,2010-11-12 01:15:00,qTU,-999
TC,2010-11-12 01:15:00,qUD,-999
TC,2010-11-12 01:15:00,qUT,-999
HOR,2010-11-12 01:30:00,qDT,3.8287749020412e-05
HOR,2010-11-12 01:30:00,qDU,4.90128911698535e-05
HOR,2010-11-12 01:30:00,qTD,4.41535970779305e-06
HOR,2010-11-12 01:30:00,qTU,2.09705276590038e-05
HOR,2010-11-12 01:30:00,qUD,0.0213816136589357
HOR,2010-11-12 01:30:00,qUT,0.0385608721358163
TC,2010-11-12 01:30:00,qDT,-999
TC,2010-11-12 01:30:00,qDU,-999
TC,2010-11-12 01:30:00,qTD,-999
TC,2010-11-12 01:30:00,qTU,-999
TC,2010-11-12 01:30:00,qUD,-999
TC,2010-11-12 01:30:00,qUT,-999
HOR,2010-11-12 01:45:00,qDT,3.82896959481053e-05
HOR,2010-11-12 01:45:00,qDU,4.9012740166403e-05
HOR,2010-11-12 01:45:00,qTD,4.41459131563811e-06
HOR,2010-11-12 01:45:00,qTU,2.09704630516693e-05
HOR,2010-11-12 01:45:00,qUD,0.0213112536560737
HOR,2010-11-12 01:45:00,qUT,0.0386370851064484
TC,2010-11-12 01:45:00,qDT,-999
TC,2010-11-12 01:45:00,qDU,-999
TC,2010-11-12 01:45:00,qTD,-999
TC,2010-11-12 01:45:00,qTU,-999
TC,2010-11-12 01:45:00,qUD,-999
TC,2010-11-12 01:45:00,qUT,-999
HOR,2010-11-12 02:00:00,qDT,3.82917142519353e-05
HOR,2010-11-12 02:00:00,qDU,4.90124937187263e-05
HOR,2010-11-12 02:00:00,qTD,4.41383322109666e-06
HOR,2010-11-12 02:00:00,qTU,2.09703576082014e-05
HOR,2010-11-12 02:00:00,qUD,0.0212418226479399
HOR,2010-11-12 02:00:00,qUT,0.0387160682999303
TC,2010-11-12 02:00:00,qDT,-999
TC,2010-11-12 02:00:00,qDU,-999
TC,2010-11-12 02:00:00,qTD,-999
TC,2010-11-12 02:00:00,qTU,-999
TC,2010-11-12 02:00:00,qUD,-999
TC,2010-11-12 02:00:00,qUT,-999
HOR,2010-11-12 02:15:00,qDT,3.82930978946467e-05
HOR,2010-11-12 02:15:00,qDU,4.90111401085905e-05
HOR,2010-11-12 02:15:00,qTD,4.4138203715793e-06
HOR,2010-11-12 02:15:00,qTU,2.0969778461549e-05
HOR,2010-11-12 02:15:00,qUD,0.0212404509264987
HOR,2010-11-12 02:15:00,qUT,0.0387699028219226
TC,2010-11-12 02:15:00,qDT,-999
TC,2010-11-12 02:15:00,qDU,-999
TC,2010-11-12 02:15:00,qTD,-999
TC,2010-11-12 02:15:00,qTU,-999
TC,2010-11-12 02:15:00,qUD,-999
TC,2010-11-12 02:15:00,qUT,-999
HOR,2010-11-12 02:30:00,qDT,3.82946958748274e-05
HOR,2010-11-12 02:30:00,qDU,4.90095586436022e-05
HOR,2010-11-12 02:30:00,qTD,4.41381330552259e-06
HOR,2010-11-12 02:30:00,qTU,2.09691018264309e-05
HOR,2010-11-12 02:30:00,qUD,0.0212395757195302
HOR,2010-11-12 02:30:00,qUT,0.0388320707043242
TC,2010-11-12 02:30:00,qDT,-999
TC,2010-11-12 02:30:00,qDU,-999
TC,2010-11-12 02:30:00,qTD,-999
TC,2010-11-12 02:30:00,qTU,-999
TC,2010-11-12 02:30:00,qUD,-999
TC,2010-11-12 02:30:00,qUT,-999
HOR,2010-11-12 02:45:00,qDT,3.82959564079989e-05
HOR,2010-11-12 02:45:00,qDU,4.90077342992522e-05
HOR,2010-11-12 02:45:00,qTD,4.41405453403644e-06
HOR,2010-11-12 02:45:00,qTU,2.09683212745602e-05
HOR,2010-11-12 02:45:00,qUD,0.0212613933731924
HOR,2010-11-12 02:45:00,qUT,0.0388809571932702
TC,2010-11-12 02:45:00,qDT,-999
TC,2010-11-12 02:45:00,qDU,-999
TC,2010-11-12 02:45:00,qTD,-999
TC,2010-11-12 02:45:00,qTU,-999
TC,2010-11-12 02:45:00,qUD,-999
TC,2010-11-12 02:45:00,qUT,-999
HOR,2010-11-12 03:00:00,qDT,3.82972046628826e-05
HOR,2010-11-12 03:00:00,qDU,4.9005942969852e-05
HOR,2010-11-12 03:00:00,qTD,4.41428689030007e-06
HOR,2010-11-12 03:00:00,qTU,2.09675548482468e-05
HOR,2010-11-12 03:00:00,qUD,0.0212824031288853
HOR,2010-11-12 03:00:00,qUT,0.0389293703144436
TC,2010-11-12 03:00:00,qDT,-999
TC,2010-11-12 03:00:00,qDU,-999
TC,2010-11-12 03:00:00,qTD,-999
TC,2010-11-12 03:00:00,qTU,-999
TC,2010-11-12 03:00:00,qUD,-999
TC,2010-11-12 03:00:00,qUT,-999
HOR,2010-11-12 03:15:00,qDT,3.82980156875124e-05
HOR,2010-11-12 03:15:00,qDU,4.9004610770814e-05
HOR,2010-11-12 03:15:00,qTD,4.41450987652284e-06
HOR,2010-11-12 03:15:00,qTU,2.09669848624041e-05
HOR,2010-11-12 03:15:00,qUD,0.0213026211947838
HOR,2010-11-12 03:15:00,qUT,0.0389607804100989
TC,2010-11-12 03:15:00,qDT,-999
TC,2010-11-12 03:15:00,qDU,-999
TC,2010-11-12 03:15:00,qTD,-999
TC,2010-11-12 03:15:00,qTU,-999
TC,2010-11-12 03:15:00,qUD,-999
TC,2010-11-12 03:15:00,qUT,-999
HOR,2010-11-12 03:30:00,qDT,3.82985519444485e-05
HOR,2010-11-12 03:30:00,qDU,4.90035829175963e-05
HOR,2010-11-12 03:30:00,qTD,4.4147202076413e-06
HOR,2010-11-12 03:30:00,qTU,2.09665450919451e-05
HOR,2010-11-12 03:30:00,qUD,0.0213217246519948
HOR,2010-11-12 03:30:00,qUT,0.0389815097991764
TC,2010-11-12 03:30:00,qDT,-999
TC,2010-11-12 03:30:00,qDU,-999
TC,2010-11-12 03:30:00,qTD,-999
TC,2010-11-12 03:30:00,qTU,-999
TC,2010-11-12 03:30:00,qUD,-999
TC,2010-11-12 03:30:00,qUT,-999
HOR,2010-11-12 03:45:00,qDT,3.82987272049253e-05
HOR,2010-11-12 03:45:00,qDU,4.90031740910481e-05
HOR,2010-11-12 03:45:00,qTD,4.41482013966752e-06
HOR,2010-11-12 03:45:00,qTU,2.09663701741302e-05
HOR,2010-11-12 03:45:00,qUD,0.021330812482368
HOR,2010-11-12 03:45:00,qUT,0.0389882652379014
TC,2010-11-12 03:45:00,qDT,-999
TC,2010-11-12 03:45:00,qDU,-999
TC,2010-11-12 03:45:00,qTD,-999
TC,2010-11-12 03:45:00,qTU,-999
TC,2010-11-12 03:45:00,qUD,-999
TC,2010-11-12 03:45:00,qUT,-999
HOR,2010-11-12 04:00:00,qDT,3.82986312795055e-05
HOR,2010-11-12 04:00:00,qDU,4.9003055095741e-05
HOR,2010-11-12 04:00:00,qTD,4.41491209421674e-06
HOR,2010-11-12 04:00:00,qTU,2.09663192615876e-05
HOR,2010-11-12 04:00:00,qUD,0.0213392121181183
HOR,2010-11-12 04:00:00,qUT,0.0389844769863974
TC,2010-11-12 04:00:00,qDT,-999
TC,2010-11-12 04:00:00,qDU,-999
TC,2010-11-12 04:00:00,qTD,-999
TC,2010-11-12 04:00:00,qTU,-999
TC,2010-11-12 04:00:00,qUD,-999
TC,2010-11-12 04:00:00,qUT,-999
HOR,2010-11-12 04:15:00,qDT,3.82981528234786e-05
HOR,2010-11-12 04:15:00,qDU,4.90041298518442e-05
HOR,2010-11-12 04:15:00,qTD,4.41465696523091e-06
HOR,2010-11-12 04:15:00,qTU,2.09667790996041e-05
HOR,2010-11-12 04:15:00,qUD,0.0213160151304503
HOR,2010-11-12 04:15:00,qUT,0.0389660237871676
TC,2010-11-12 04:15:00,qDT,-999
TC,2010-11-12 04:15:00,qDU,-999
TC,2010-11-12 04:15:00,qTD,-999
TC,2010-11-12 04:15:00,qTU,-999
TC,2010-11-12 04:15:00,qUD,-999
TC,2010-11-12 04:15:00,qUT,-999
HOR,2010-11-12 04:30:00,qDT,3.82973570309669e-05
HOR,2010-11-12 04:30:00,qDU,4.90055522529341e-05
HOR,2010-11-12 04:30:00,qTD,4.41438886864662e-06
HOR,2010-11-12 04:30:00,qTU,2.09673876786983e-05
HOR,2010-11-12 04:30:00,qUD,0.0212916811497589
HOR,2010-11-12 04:30:00,qUT,0.0389352342549048
TC,2010-11-12 04:30:00,qDT,-999
TC,2010-11-12 04:30:00,qDU,-999
TC,2010-11-12 04:30:00,qTD,-999
TC,2010-11-12 04:30:00,qTU,-999
TC,2010-11-12 04:30:00,qUD,-999
TC,2010-11-12 04:30:00,qUT,-999
HOR,2010-11-12 04:45:00,qDT,3.82961097041673e-05
HOR,2010-11-12 04:45:00,qDU,4.90084389950987e-05
HOR,2010-11-12 04:45:00,qTD,4.41368743929029e-06
HOR,2010-11-12 04:45:00,qTU,2.09686227810501e-05
HOR,2010-11-12 04:45:00,qUD,0.0212278926539577
HOR,2010-11-12 04:45:00,qUT,0.0388871471114857
TC,2010-11-12 04:45:00,qDT,-999
TC,2010-11-12 04:45:00,qDU,-999
TC,2010-11-12 04:45:00,qTD,-999
TC,2010-11-12 04:45:00,qTU,-999
TC,2010-11-12 04:45:00,qUD,-999
TC,2010-11-12 04:45:00,qUT,-999
HOR,2010-11-12 05:00:00,qDT,3.8294433642324e-05
HOR,2010-11-12 05:00:00,qDU,4.90117825270451e-05
HOR,2010-11-12 05:00:00,qTD,4.41297400661453e-06
HOR,2010-11-12 05:00:00,qTU,2.0970053322447e-05
HOR,2010-11-12 05:00:00,qUD,0.021163068585433
HOR,2010-11-12 05:00:00,qUT,0.0388223870112731
TC,2010-11-12 05:00:00,qDT,-999
TC,2010-11-12 05:00:00,qDU,-999
TC,2010-11-12 05:00:00,qTD,-999
TC,2010-11-12 05:00:00,qTU,-999
TC,2010-11-12 05:00:00,qUD,-999
TC,2010-11-12 05:00:00,qUT,-999
HOR,2010-11-12 05:15:00,qDT,3.82925888379436e-05
HOR,2010-11-12 05:15:00,qDU,4.90164015261527e-05
HOR,2010-11-12 05:15:00,qTD,4.4117870581112e-06
HOR,2010-11-12 05:15:00,qTU,2.09720295767608e-05
HOR,2010-11-12 05:15:00,qUD,0.0210550781113275
HOR,2010-11-12 05:15:00,qUT,0.0387513506480072
TC,2010-11-12 05:15:00,qDT,-999
TC,2010-11-12 05:15:00,qDU,-999
TC,2010-11-12 05:15:00,qTD,-999
TC,2010-11-12 05:15:00,qTU,-999
TC,2010-11-12 05:15:00,qUD,-999
TC,2010-11-12 05:15:00,qUT,-999
HOR,2010-11-12 05:30:00,qDT,3.82905239592893e-05
HOR,2010-11-12 05:30:00,qDU,4.90212291434954e-05
HOR,2010-11-12 05:30:00,qTD,4.41060501110988e-06
HOR,2010-11-12 05:30:00,qTU,2.09740950890874e-05
HOR,2010-11-12 05:30:00,qUD,0.0209475591829898
HOR,2010-11-12 05:30:00,qUT,0.038671744650921
TC,2010-11-12 05:30:00,qDT,-999
TC,2010-11-12 05:30:00,qDU,-999
TC,2010-11-12 05:30:00,qTD,-999
TC,2010-11-12 05:30:00,qTU,-999
TC,2010-11-12 05:30:00,qUD,-999
TC,2010-11-12 05:30:00,qUT,-999
HOR,2010-11-12 05:45:00,qDT,3.82885910637959e-05
HOR,2010-11-12 05:45:00,qDU,4.90276383844588e-05
HOR,2010-11-12 05:45:00,qTD,4.40868979172935e-06
HOR,2010-11-12 05:45:00,qTU,2.09768373044007e-05
HOR,2010-11-12 05:45:00,qUD,0.0207731362915416
HOR,2010-11-12 05:45:00,qUT,0.0385977175415312
TC,2010-11-12 05:45:00,qDT,-999
TC,2010-11-12 05:45:00,qDU,-999
TC,2010-11-12 05:45:00,qTD,-999
TC,2010-11-12 05:45:00,qTU,-999
TC,2010-11-12 05:45:00,qUD,-999
TC,2010-11-12 05:45:00,qUT,-999
HOR,2010-11-12 06:00:00,qDT,3.82866638888786e-05
HOR,2010-11-12 06:00:00,qDU,4.90339973048831e-05
HOR,2010-11-12 06:00:00,qTD,4.40679365459354e-06
HOR,2010-11-12 06:00:00,qTU,2.09795579898998e-05
HOR,2010-11-12 06:00:00,qUD,0.0206004380248745
HOR,2010-11-12 06:00:00,qUT,0.0385238946070901
TC,2010-11-12 06:00:00,qDT,-999
TC,2010-11-12 06:00:00,qDU,-999
TC,2010-11-12 06:00:00,qTD,-999
TC,2010-11-12 06:00:00,qTU,-999
TC,2010-11-12 06:00:00,qUD,-999
TC,2010-11-12 06:00:00,qUT,-999
HOR,2010-11-12 06:15:00,qDT,3.82848150526638e-05
HOR,2010-11-12 06:15:00,qDU,4.90438744577066e-05
HOR,2010-11-12 06:15:00,qTD,4.40335871251112e-06
HOR,2010-11-12 06:15:00,qTU,2.09837839629641e-05
HOR,2010-11-12 06:15:00,qUD,0.0202873221484427
HOR,2010-11-12 06:15:00,qUT,0.0384540523232354
TC,2010-11-12 06:15:00,qDT,-999
TC,2010-11-12 06:15:00,qDU,-999
TC,2010-11-12 06:15:00,qTD,-999
TC,2010-11-12 06:15:00,qTU,-999
TC,2010-11-12 06:15:00,qUD,-999
TC,2010-11-12 06:15:00,qUT,-999
HOR,2010-11-12 06:30:00,qDT,3.82829123637323e-05
HOR,2010-11-12 06:30:00,qDU,4.90536956001279e-05
HOR,2010-11-12 06:30:00,qTD,4.39997077573435e-06
HOR,2010-11-12 06:30:00,qTU,2.09879859717841e-05
HOR,2010-11-12 06:30:00,qUD,0.0199784602971624
HOR,2010-11-12 06:30:00,qUT,0.0383820756195087
TC,2010-11-12 06:30:00,qDT,-999
TC,2010-11-12 06:30:00,qDU,-999
TC,2010-11-12 06:30:00,qTD,-999
TC,2010-11-12 06:30:00,qTU,-999
TC,2010-11-12 06:30:00,qUD,-999
TC,2010-11-12 06:30:00,qUT,-999
HOR,2010-11-12 06:45:00,qDT,3.84135736551389e-05
HOR,2010-11-12 06:45:00,qDU,4.90070223583453e-05
HOR,2010-11-12 06:45:00,qTD,4.36403621014734e-06
HOR,2010-11-12 06:45:00,qTU,2.09680166682492e-05
HOR,2010-11-12 06:45:00,qUD,0.0166828280635351
HOR,2010-11-12 06:45:00,qUT,0.0434871362772785
TC,2010-11-12 06:45:00,qDT,-999
TC,2010-11-12 06:45:00,qDU,-999
TC,2010-11-12 06:45:00,qTD,-999
TC,2010-11-12 06:45:00,qTU,-999
TC,2010-11-12 06:45:00,qUD,-999
TC,2010-11-12 06:45:00,qUT,-999
HOR,2010-11-12 07:00:00,qDT,3.84113344267007e-05
HOR,2010-11-12 07:00:00,qDU,4.90250528150483e-05
HOR,2010-11-12 07:00:00,qTD,4.35727988043879e-06
HOR,2010-11-12 07:00:00,qTU,2.09757310598306e-05
HOR,2010-11-12 07:00:00,qUD,0.0160663519017319
HOR,2010-11-12 07:00:00,qUT,0.0434047557432997
TC,2010-11-12 07:00:00,qDT,-999
TC,2010-11-12 07:00:00,qDU,-999
TC,2010-11-12 07:00:00,qTD,-999
TC,2010-11-12 07:00:00,qTU,-999
TC,2010-11-12 07:00:00,qUD,-999
TC,2010-11-12 07:00:00,qUT,-999
HOR,2010-11-12 07:15:00,qDT,3.84102030938098e-05
HOR,2010-11-12 07:15:00,qDU,4.90635377308796e-05
HOR,2010-11-12 07:15:00,qTD,4.3412980254326e-06
HOR,2010-11-12 07:15:00,qTU,2.09921969605291e-05
HOR,2010-11-12 07:15:00,qUD,0.014607081077223
HOR,2010-11-12 07:15:00,qUT,0.0433717750167473
TC,2010-11-12 07:15:00,qDT,-999
TC,2010-11-12 07:15:00,qDU,-999
TC,2010-11-12 07:15:00,qTD,-999
TC,2010-11-12 07:15:00,qTU,-999
TC,2010-11-12 07:15:00,qUD,-999
TC,2010-11-12 07:15:00,qUT,-999
HOR,2010-11-12 07:30:00,qDT,3.84089434860387e-05
HOR,2010-11-12 07:30:00,qDU,4.90987613734519e-05
HOR,2010-11-12 07:30:00,qTD,4.32676639996517e-06
HOR,2010-11-12 07:30:00,qTU,2.10072675144214e-05
HOR,2010-11-12 07:30:00,qUD,0.0132795826277943
HOR,2010-11-12 07:30:00,qUT,0.0433327797330587
TC,2010-11-12 07:30:00,qDT,-999
TC,2010-11-12 07:30:00,qDU,-999
TC,2010-11-12 07:30:00,qTD,-999
TC,2010-11-12 07:30:00,qTU,-999
TC,2010-11-12 07:30:00,qUD,-999
TC,2010-11-12 07:30:00,qUT,-999
HOR,2010-11-12 07:45:00,qDT,3.840966189718e-05
HOR,2010-11-12 07:45:00,qDU,4.91443625221785e-05
HOR,2010-11-12 07:45:00,qTD,4.30694842204987e-06
HOR,2010-11-12 07:45:00,qTU,2.10267781191086e-05
HOR,2010-11-12 07:45:00,qUD,0.0114679456028289
HOR,2010-11-12 07:45:00,qUT,0.0433743403523434
TC,2010-11-12 07:45:00,qDT,-999
TC,2010-11-12 07:45:00,qDU,-999
TC,2010-11-12 07:45:00,qTD,-999
TC,2010-11-12 07:45:00,qTU,-999
TC,2010-11-12 07:45:00,qUD,-999
TC,2010-11-12 07:45:00,qUT,-999
HOR,2010-11-12 08:00:00,qDT,3.84105625631489e-05
HOR,2010-11-12 08:00:00,qDU,4.91834568515503e-05
HOR,2010-11-12 08:00:00,qTD,4.28983643022004e-06
HOR,2010-11-12 08:00:00,qTU,2.10435047591832e-05
HOR,2010-11-12 08:00:00,qUD,0.00990274891614676
HOR,2010-11-12 08:00:00,qUT,0.0434211439195221
TC,2010-11-12 08:00:00,qDT,-999
TC,2010-11-12 08:00:00,qDU,-999
TC,2010-11-12 08:00:00,qTD,-999
TC,2010-11-12 08:00:00,qTU,-999
TC,2010-11-12 08:00:00,qUD,-999
TC,2010-11-12 08:00:00,qUT,-999
HOR,2010-11-12 08:15:00,qDT,3.84120271352141e-05
HOR,2010-11-12 08:15:00,qDU,4.92095658455808e-05
HOR,2010-11-12 08:15:00,qTD,4.27803898827643e-06
HOR,2010-11-12 08:15:00,qTU,2.10546755798891e-05
HOR,2010-11-12 08:15:00,qUD,0.00882312738280833
HOR,2010-11-12 08:15:00,qUT,0.0434862562002668
TC,2010-11-12 08:15:00,qDT,-999
TC,2010-11-12 08:15:00,qDU,-999
TC,2010-11-12 08:15:00,qTD,-999
TC,2010-11-12 08:15:00,qTU,-999
TC,2010-11-12 08:15:00,qUD,-999
TC,2010-11-12 08:15:00,qUT,-999
HOR,2010-11-12 08:30:00,qDT,3.84139481701278e-05
HOR,2010-11-12 08:30:00,qDU,4.92322072591997e-05
HOR,2010-11-12 08:30:00,qTD,4.26752986303112e-06
HOR,2010-11-12 08:30:00,qTU,2.106436278465e-05
HOR,2010-11-12 08:30:00,qUD,0.00786104846103997
HOR,2010-11-12 08:30:00,qUT,0.0435682688772017
TC,2010-11-12 08:30:00,qDT,-999
TC,2010-11-12 08:30:00,qDU,-999
TC,2010-11-12 08:30:00,qTD,-999
TC,2010-11-12 08:30:00,qTU,-999
TC,2010-11-12 08:30:00,qUD,-999
TC,2010-11-12 08:30:00,qUT,-999
HOR,2010-11-12 08:45:00,qDT,3.84154085250349e-05
HOR,2010-11-12 08:45:00,qDU,4.92433834505777e-05
HOR,2010-11-12 08:45:00,qTD,4.26212327471579e-06
HOR,2010-11-12 08:45:00,qTU,2.10691445556081e-05
HOR,2010-11-12 08:45:00,qUD,0.00736595276432025
HOR,2010-11-12 08:45:00,qUT,0.0436288475708308
TC,2010-11-12 08:45:00,qDT,-999
TC,2010-11-12 08:45:00,qDU,-999
TC,2010-11-12 08:45:00,qTD,-999
TC,2010-11-12 08:45:00,qTU,-999
TC,2010-11-12 08:45:00,qUD,-999
TC,2010-11-12 08:45:00,qUT,-999
HOR,2010-11-12 09:00:00,qDT,3.84174708605678e-05
HOR,2010-11-12 09:00:00,qDU,4.92531563768531e-05
HOR,2010-11-12 09:00:00,qTD,4.25705951863657e-06
HOR,2010-11-12 09:00:00,qTU,2.10733259348808e-05
HOR,2010-11-12 09:00:00,qUD,0.00690215061457872
HOR,2010-11-12 09:00:00,qUT,0.0437126353075986
TC,2010-11-12 09:00:00,qDT,-999
TC,2010-11-12 09:00:00,qDU,-999
TC,2010-11-12 09:00:00,qTD,-999
TC,2010-11-12 09:00:00,qTU,-999
TC,2010-11-12 09:00:00,qUD,-999
TC,2010-11-12 09:00:00,qUT,-999
HOR,2010-11-12 09:15:00,qDT,3.84200696775419e-05
HOR,2010-11-12 09:15:00,qDU,4.92611112168488e-05
HOR,2010-11-12 09:15:00,qTD,4.25254410145341e-06
HOR,2010-11-12 09:15:00,qTU,2.10767294398394e-05
HOR,2010-11-12 09:15:00,qUD,0.00648848701736786
HOR,2010-11-12 09:15:00,qUT,0.0438169421056667
TC,2010-11-12 09:15:00,qDT,-999
TC,2010-11-12 09:15:00,qDU,-999
TC,2010-11-12 09:15:00,qTD,-999
TC,2010-11-12 09:15:00,qTU,-999
TC,2010-11-12 09:15:00,qUD,-999
TC,2010-11-12 09:15:00,qUT,-999
HOR,2010-11-12 09:30:00,qDT,3.84232951997947e-05
HOR,2010-11-12 09:30:00,qDU,4.92677965897506e-05
HOR,2010-11-12 09:30:00,qTD,4.2483036920549e-06
HOR,2010-11-12 09:30:00,qTU,2.10795897990437e-05
HOR,2010-11-12 09:30:00,qUD,0.00609994427403965
HOR,2010-11-12 09:30:00,qUT,0.0439454705132247
TC,2010-11-12 09:30:00,qDT,-999
TC,2010-11-12 09:30:00,qDU,-999
TC,2010-11-12 09:30:00,qTD,-999
TC,2010-11-12 09:30:00,qTU,-999
TC,2010-11-12 09:30:00,qUD,-999
TC,2010-11-12 09:30:00,qUT,-999
HOR,2010-11-12 09:45:00,qDT,3.84272306501626e-05
HOR,2010-11-12 09:45:00,qDU,4.92743534155963e-05
HOR,2010-11-12 09:45:00,qTD,4.24381453684591e-06
HOR,2010-11-12 09:45:00,qTU,2.10823951589568e-05
HOR,2010-11-12 09:45:00,qUD,0.00568855092392522
HOR,2010-11-12 09:45:00,qUT,0.0441018260144404
TC,2010-11-12 09:45:00,qDT,-999
TC,2010-11-12 09:45:00,qDU,-999
TC,2010-11-12 09:45:00,qTD,-999
TC,2010-11-12 09:45:00,qTU,-999
TC,2010-11-12 09:45:00,qUD,-999
TC,2010-11-12 09:45:00,qUT,-999
HOR,2010-11-12 10:00:00,qDT,3.84318062025562e-05
HOR,2010-11-12 10:00:00,qDU,4.92795533822072e-05
HOR,2010-11-12 10:00:00,qTD,4.23963204859487e-06
HOR,2010-11-12 10:00:00,qTU,2.10846199820972e-05
HOR,2010-11-12 10:00:00,qUD,0.00530519555244183
HOR,2010-11-12 10:00:00,qUT,0.0442829045822727
TC,2010-11-12 10:00:00,qDT,-999
TC,2010-11-12 10:00:00,qDU,-999
TC,2010-11-12 10:00:00,qTD,-999
TC,2010-11-12 10:00:00,qTU,-999
TC,2010-11-12 10:00:00,qUD,-999
TC,2010-11-12 10:00:00,qUT,-999
HOR,2010-11-12 10:15:00,qDT,3.84362861213205e-05
HOR,2010-11-12 10:15:00,qDU,4.92826949296145e-05
HOR,2010-11-12 10:15:00,qTD,4.23637117900281e-06
HOR,2010-11-12 10:15:00,qTU,2.10859641036825e-05
HOR,2010-11-12 10:15:00,qUD,0.00500626361211425
HOR,2010-11-12 10:15:00,qUT,0.0444596247884674
TC,2010-11-12 10:15:00,qDT,-999
TC,2010-11-12 10:15:00,qDU,-999
TC,2010-11-12 10:15:00,qTD,-999
TC,2010-11-12 10:15:00,qTU,-999
TC,2010-11-12 10:15:00,qUD,-999
TC,2010-11-12 10:15:00,qUT,-999
HOR,2010-11-12 10:30:00,qDT,3.84411010710587e-05
HOR,2010-11-12 10:30:00,qDU,4.92850707454894e-05
HOR,2010-11-12 10:30:00,qTD,4.23329458607695e-06
HOR,2010-11-12 10:30:00,qTU,2.10869806044655e-05
HOR,2010-11-12 10:30:00,qUD,0.00472419433603004
HOR,2010-11-12 10:30:00,qUT,0.0446492674014756
TC,2010-11-12 10:30:00,qDT,-999
TC,2010-11-12 10:30:00,qDU,-999
TC,2010-11-12 10:30:00,qTD,-999
TC,2010-11-12 10:30:00,qTU,-999
TC,2010-11-12 10:30:00,qUD,-999
TC,2010-11-12 10:30:00,qUT,-999
HOR,2010-11-12 10:45:00,qDT,3.84455312138674e-05
HOR,2010-11-12 10:45:00,qDU,4.92857848004716e-05
HOR,2010-11-12 10:45:00,qTD,4.23109362398772e-06
HOR,2010-11-12 10:45:00,qTU,2.10872861152823e-05
HOR,2010-11-12 10:45:00,qUD,0.00452236927430048
HOR,2010-11-12 10:45:00,qUT,0.0448233134710796
TC,2010-11-12 10:45:00,qDT,-999
TC,2010-11-12 10:45:00,qDU,-999
TC,2010-11-12 10:45:00,qTD,-999
TC,2010-11-12 10:45:00,qTU,-999
TC,2010-11-12 10:45:00,qUD,-999
TC,2010-11-12 10:45:00,qUT,-999
HOR,2010-11-12 11:00:00,qDT,3.8449868470561e-05
HOR,2010-11-12 11:00:00,qDU,4.92863731562538e-05
HOR,2010-11-12 11:00:00,qTD,4.22898618435117e-06
HOR,2010-11-12 11:00:00,qTU,2.10875378452752e-05
HOR,2010-11-12 11:00:00,qUD,0.00432911547086444
HOR,2010-11-12 11:00:00,qUT,0.0449936783038895
TC,2010-11-12 11:00:00,qDT,-999
TC,2010-11-12 11:00:00,qDU,-999
TC,2010-11-12 11:00:00,qTD,-999
TC,2010-11-12 11:00:00,qTU,-999
TC,2010-11-12 11:00:00,qUD,-999
TC,2010-11-12 11:00:00,qUT,-999
HOR,2010-11-12 11:15:00,qDT,3.84536465775299e-05
HOR,2010-11-12 11:15:00,qDU,4.92858388188599e-05
HOR,2010-11-12 11:15:00,qTD,4.22759832678136e-06
HOR,2010-11-12 11:15:00,qTU,2.10873092272309e-05
HOR,2010-11-12 11:15:00,qUD,0.00420182087707027
HOR,2010-11-12 11:15:00,qUT,0.045141761855175
TC,2010-11-12 11:15:00,qDT,-999
TC,2010-11-12 11:15:00,qDU,-999
TC,2010-11-12 11:15:00,qTD,-999
TC,2010-11-12 11:15:00,qTU,-999
TC,2010-11-12 11:15:00,qUD,-999
TC,2010-11-12 11:15:00,qUT,-999
HOR,2010-11-12 11:30:00,qDT,3.84572727354931e-05
HOR,2010-11-12 11:30:00,qDU,4.92853585108833e-05
HOR,2010-11-12 11:30:00,qTD,4.22625236443194e-06
HOR,2010-11-12 11:30:00,qTU,2.10871037258538e-05
HOR,2010-11-12 11:30:00,qUD,0.00407837084473041
HOR,2010-11-12 11:30:00,qUT,0.0452838986872459
TC,2010-11-12 11:30:00,qDT,-999
TC,2010-11-12 11:30:00,qDU,-999
TC,2010-11-12 11:30:00,qTD,-999
TC,2010-11-12 11:30:00,qTU,-999
TC,2010-11-12 11:30:00,qUD,-999
TC,2010-11-12 11:30:00,qUT,-999
